"date","day_of_week","DJ_return","log_volume","log_volatility","train"
"1982-10-13","wed",0.011393,0.736114,-8.15152525591552,FALSE
"1982-10-14","thur",-0.018201,0.463514,-8.13672867665298,FALSE
"1982-10-15","fri",-0.003789,0.166152,-8.23665205486584,FALSE
"1982-10-18","mon",0.025962,0.204177,-8.09293086322517,FALSE
"1982-10-19","tues",-0.005332,0.381429,-8.18801103439923,FALSE
"1982-10-20","wed",0.019845,0.351863,-8.14717323952158,FALSE
"1982-10-21","thur",0.002762,0.556246,-8.24961102544371,FALSE
"1982-10-22","fri",-0.005337,0.357471,-8.34293362867283,FALSE
"1982-10-25","mon",-0.035857,0.163731,-7.97824873370443,FALSE
"1982-10-26","tues",0.010934,0.353945,-8.04559832885401,FALSE
"1982-10-27","wed",0.000278,0.125778,-8.15093194327004,FALSE
"1982-10-28","thur",-0.015381,0.017951,-8.16908710550383,FALSE
"1982-10-29","fri",0.000736,0.0321,-8.274234856017,FALSE
"1982-11-01","mon",0.013998,0.008057,-8.29766416463243,FALSE
"1982-11-02","tues",0.016156,0.357307,-8.29289151099251,FALSE
"1982-11-03","wed",0.041595,0.612528,-7.82836708325722,FALSE
"1982-11-04","thur",-0.014435,0.684886,-7.87722265658449,FALSE
"1982-11-05","fri",0.001484,0.243417,-7.9819380140471,FALSE
"1982-11-08","mon",-0.013728,-0.009307,-8.02780215587055,FALSE
"1982-11-09","tues",0.021749,0.374079,-7.98380962208509,FALSE
"1982-11-10","wed",-0.014947,0.38398,-8.01888640228691,FALSE
"1982-11-11","thur",0.009727,0.013522,-8.09280819845556,FALSE
"1982-11-12","fri",-0.014141,0.202218,-8.12801398155104,FALSE
"1982-11-15","mon",-0.01794,0.012812,-8.11900986457566,FALSE
"1982-11-16","tues",-0.013235,0.270346,-8.16106259560807,FALSE
"1982-11-17","wed",0.01916,0.067045,-8.13289928667741,FALSE
"1982-11-18","thur",0.004467,-0.019898,-8.23074024903543,FALSE
"1982-11-19","fri",-0.010568,-0.117887,-8.2905601355111,FALSE
"1982-11-22","mon",-0.021027,-0.057209,-8.21708304342578,FALSE
"1982-11-23","tues",-0.009051,-0.088421,-8.28928859190035,FALSE
"1982-11-24","wed",0.009051,-0.172632,-8.35905504354552,FALSE
"1982-11-26","fri",0.007333,-0.720858,-8.43923079994689,FALSE
"1982-11-29","mon",-0.004487,-0.267009,-8.53429764206709,FALSE
"1982-11-30","tues",0.035682,0.155064,-8.09759706477693,FALSE
"1982-12-01","wed",-0.007912,0.29121,-8.18035709242954,FALSE
"1982-12-02","thur",0.001957,-0.039286,-8.28419911620961,FALSE
"1982-12-03","fri",-0.001695,-0.12217,-8.38829570627614,FALSE
"1982-12-06","mon",0.023278,0.034232,-8.25886977248709,FALSE
"1982-12-07","tues",0.001221,0.313526,-8.3635905188604,FALSE
"1982-12-08","wed",-0.009363,0.172207,-8.4280309625012,FALSE
"1982-12-09","thur",-0.018439,0.092956,-8.37402488338467,FALSE
"1982-12-10","fri",-0.00899,0.04664,-8.44121226006045,FALSE
"1982-12-13","mon",0.005404,-0.268388,-8.53164917750629,FALSE
"1982-12-14","tues",-0.014654,0.168992,-8.52276066105309,FALSE
"1982-12-15","wed",-0.016723,-0.030171,-8.48294539968856,FALSE
"1982-12-16","thur",-0.002411,-0.128536,-8.58519102240594,FALSE
"1982-12-17","fri",0.021232,-0.100026,-8.45305521923769,FALSE
"1982-12-20","mon",-0.006935,-0.301076,-8.53366866981596,FALSE
"1982-12-21","tues",0.025311,-0.079298,-8.33019467201581,FALSE
"1982-12-22","wed",0.004629,-0.015123,-8.42573040334081,FALSE
"1982-12-23","thur",0.009644,-0.298584,-8.48501645972102,FALSE
"1982-12-27","mon",0.024089,-0.27146,-8.31870141352633,FALSE
"1982-12-28","tues",-0.01097,-0.370549,-8.37069010862705,FALSE
"1982-12-29","wed",0.000689,-0.43824,-8.4758223875194,FALSE
"1982-12-30","thur",-0.011609,-0.410139,-8.51180622719751,FALSE
"1982-12-31","fri",-0.000793,-0.700653,-8.61681962284708,FALSE
"1983-01-03","mon",-0.018809,-0.367526,-8.5256891803375,FALSE
"1983-01-04","tues",0.018369,-0.124658,-8.45789132640993,FALSE
"1983-01-05","wed",-0.001138,0.103115,-8.56257399905219,FALSE
"1983-01-06","thur",0.024606,0.399455,-8.36635413181239,FALSE
"1983-01-07","fri",0.004797,0.379317,-8.46077883209399,FALSE
"1983-01-10","mon",0.015016,0.161257,-8.45424656166569,FALSE
"1983-01-11","tues",-0.007867,0.121759,-8.52783006288449,FALSE
"1983-01-12","wed",-0.000166,0.231989,-8.63317547440137,FALSE
"1983-01-13","thur",-0.008955,-0.118895,-8.68972145939045,FALSE
"1983-01-14","fri",0.006404,0.001139,-8.76836462992067,FALSE
"1983-01-17","mon",0.003657,0.034325,-8.86421912287807,FALSE
"1983-01-18","tues",-0.004768,-0.087971,-8.95186828760868,FALSE
"1983-01-19","wed",-0.010793,-0.056984,-8.96196269617905,FALSE
"1983-01-20","thur",0.002581,-0.035986,-9.06156698103018,FALSE
"1983-01-21","fri",-0.0168,-0.107605,-8.92770224887633,FALSE
"1983-01-24","mon",-0.0219,0.054968,-8.69536935224897,FALSE
"1983-01-25","tues",0.011447,-0.075442,-8.71731503752375,FALSE
"1983-01-26","wed",-0.003885,-0.147012,-8.81248682510953,FALSE
"1983-01-27","thur",0.02442,0.029266,-8.54965853355545,FALSE
"1983-01-28","fri",0.001034,0.04352,-8.65440621005932,FALSE
"1983-01-31","mon",0.010232,-0.243059,-8.69518593107311,FALSE
"1983-02-01","tues",-0.014901,-0.050307,-8.66306209336711,FALSE
"1983-02-02","wed",0.002686,-0.121505,-8.76379666227417,FALSE
"1983-02-03","thur",0.001899,-0.099292,-8.86659677871839,FALSE
"1983-02-04","fri",0.012368,-0.003277,-8.85815298206307,FALSE
"1983-02-07","mon",0.00849,-0.014921,-8.90873246562419,FALSE
"1983-02-08","tues",-0.010886,-0.132536,-8.92115967302626,FALSE
"1983-02-09","wed",-0.007383,-0.036526,-8.98216151909743,FALSE
"1983-02-10","thur",0.018867,0.063366,-8.81382519528761,FALSE
"1983-02-11","fri",-0.00115,-0.008773,-8.91819776252749,FALSE
"1983-02-14","mon",0.009709,-0.185946,-8.94826384120775,FALSE
"1983-02-15","tues",-0.003653,0.013851,-9.04228256044618,FALSE
"1983-02-16","wed",-0.005201,-0.071382,-9.12255845859265,FALSE
"1983-02-17","thur",0.00136,-0.163652,-9.22603773341922,FALSE
"1983-02-18","fri",0.003584,-0.132377,-9.31700173336706,FALSE
"1983-02-22","tues",-0.01143,-0.05215,-9.27264586817078,FALSE
"1983-02-23","wed",0.014701,-0.053743,-9.15042376544931,FALSE
"1983-02-24","thur",0.022911,0.237312,-8.81795780163039,FALSE
"1983-02-25","fri",-0.000776,0.11967,-8.92286707131572,FALSE
"1983-02-28","mon",-0.00745,-0.066259,-8.9830032260842,FALSE
"1983-03-01","tues",0.016128,0.149188,-8.88114814184274,FALSE
"1983-03-02","wed",0.00384,0.232527,-8.97479089339367,FALSE
"1983-03-03","thur",0.00264,0.251888,-9.07405315512586,FALSE
"1983-03-04","fri",0.002545,0.026239,-9.17315345635697,FALSE
"1983-03-07","mon",0.000683,-0.045934,-9.2780143635677,FALSE
"1983-03-08","tues",-0.019421,-0.09891,-9.01289131496826,FALSE
"1983-03-09","wed",0.011419,-0.039816,-9.00588720273226,FALSE
"1983-03-10","thur",-0.010384,0.083569,-9.01807921045919,FALSE
"1983-03-11","fri",-0.002859,-0.261527,-9.11597518399056,FALSE
"1983-03-14","mon",-0.002948,-0.340412,-9.21258819644172,FALSE
"1983-03-15","tues",0.008995,-0.324796,-9.23167218588246,FALSE
"1983-03-16","wed",-0.007605,-0.031118,-9.27344312432323,FALSE
"1983-03-17","thur",0.000869,-0.201674,-9.37791074443842,FALSE
"1983-03-18","fri",0.000689,-0.131773,-9.48264751342462,FALSE
"1983-03-21","mon",0.006732,-0.170396,-9.52398593090322,FALSE
"1983-03-22","tues",-0.002064,-0.07265,-9.62289127514051,FALSE
"1983-03-23","wed",0.015814,0.101679,-9.37775183867452,FALSE
"1983-03-24","thur",0.004399,0.071711,-9.45800781573981,FALSE
"1983-03-25","fri",-0.005083,-0.102271,-9.52725079460814,FALSE
"1983-03-28","mon",-0.005956,-0.371544,-9.57991487289181,FALSE
"1983-03-29","tues",-0.001881,-0.251012,-9.67960123713947,FALSE
"1983-03-30","wed",0.01064,-0.099163,-9.60171723706189,FALSE
"1983-03-31","thur",-0.011666,0.180634,-9.50524083443216,FALSE
"1983-04-04","mon",-0.002144,-0.249717,-9.60376644101261,FALSE
"1983-04-05","tues",-0.006629,-0.09339,-9.63926609065097,FALSE
"1983-04-06","wed",-0.005972,-0.088412,-9.68554807897524,FALSE
"1983-04-07","thur",0.003729,-0.189684,-9.76636212619514,FALSE
"1983-04-08","fri",0.006297,-0.213783,-9.79770674521322,FALSE
"1983-04-11","mon",0.015107,-0.025925,-9.52720123488313,FALSE
"1983-04-12","tues",0.003052,-0.043952,-9.61845508719509,FALSE
"1983-04-13","wed",0.009835,0.18432,-9.57397807116258,FALSE
"1983-04-14","thur",0.007416,0.073612,-9.59507416650374,FALSE
"1983-04-15","fri",0.005213,0.064768,-9.65703193138622,FALSE
"1983-04-18","mon",0.010108,0.051213,-9.59903730502625,FALSE
"1983-04-19","tues",-0.00738,0.074664,-9.6188982577946,FALSE
"1983-04-20","wed",0.014311,0.33742,-9.42979162322759,FALSE
"1983-04-21","thur",-0.002689,0.216075,-9.52519345571271,FALSE
"1983-04-22","fri",0.006735,0.076572,-9.5637825469479,FALSE
"1983-04-25","mon",-0.007627,0.05596,-9.58108845100077,FALSE
"1983-04-26","tues",0.018568,0.129904,-9.24496773871604,FALSE
"1983-04-27","wed",-0.000877,0.319268,-9.34944440582063,FALSE
"1983-04-28","thur",0.00916,0.094228,-9.35301918929788,FALSE
"1983-04-29","fri",0.005463,0.208797,-9.42085228935521,FALSE
"1983-05-02","mon",-0.017997,0.018534,-9.1586695988427,FALSE
"1983-05-03","tues",0.003051,0.034535,-9.25425641897732,FALSE
"1983-05-04","wed",0.003834,0.160558,-9.34269771121404,FALSE
"1983-05-05","thur",0.005813,0.214667,-9.40608850316265,FALSE
"1983-05-06","fri",0.010496,0.384659,-9.37265920384776,FALSE
"1983-05-09","mon",-0.003544,0.069738,-9.46174220407669,FALSE
"1983-05-10","tues",0.00118,0.171815,-9.5651158353566,FALSE
"1983-05-11","wed",-0.008133,0.128015,-9.5708257091084,FALSE
"1983-05-12","thur",-0.004371,-0.045939,-9.64619551470382,FALSE
"1983-05-13","fri",0.003576,-0.057378,-9.72982807008754,FALSE
"1983-05-16","mon",-0.013024,-0.100817,-9.55994678551368,FALSE
"1983-05-17","tues",0.002333,-0.102346,-9.65676420270146,FALSE
"1983-05-18","wed",-0.001851,0.121124,-9.7561924902737,FALSE
"1983-05-19","thur",-0.01018,-0.062235,-9.68027360369988,FALSE
"1983-05-20","fri",-0.001134,-0.193452,-9.78335155393617,FALSE
"1983-05-23","mon",0.008818,-0.046584,-9.74614249445773,FALSE
"1983-05-24","tues",0.015276,0.20296,-9.48474800757825,FALSE
"1983-05-25","wed",0.008145,0.293408,-9.49753469672955,FALSE
"1983-05-26","thur",-0.004502,0.049036,-9.57333064425915,FALSE
"1983-05-27","fri",-0.006026,-0.1675,-9.62231542386186,FALSE
"1983-05-31","tues",-0.013377,-0.192359,-9.46516643024728,FALSE
"1983-06-01","wed",0.001857,-0.084446,-9.56559732174401,FALSE
"1983-06-02","thur",0.007648,-0.009683,-9.58228995290654,FALSE
"1983-06-03","fri",0.00132,-0.084186,-9.68484660273537,FALSE
"1983-06-06","mon",0.000989,-0.027451,-9.78846280635387,FALSE
"1983-06-07","tues",-0.016047,-0.018231,-9.48165354878378,FALSE
"1983-06-08","wed",-0.007906,0.068324,-9.49982593640907,FALSE
"1983-06-09","thur",0.002948,-0.031737,-9.5923706337602,FALSE
"1983-06-10","fri",0.005962,-0.138084,-9.64147334933293,FALSE
"1983-06-13","mon",0.020227,0.006288,-9.21643410108719,FALSE
"1983-06-14","tues",0.005482,0.079606,-9.28874547126258,FALSE
"1983-06-15","wed",0.008131,0.033426,-9.31764711363712,FALSE
"1983-06-16","thur",0.008867,0.317263,-9.33019159485812,FALSE
"1983-06-17","fri",-0.004907,0.031956,-9.40584127609026,FALSE
"1983-06-20","mon",-0.002426,-0.074661,-9.50328131474533,FALSE
"1983-06-21","tues",0.006612,0.124361,-9.54557299723313,FALSE
"1983-06-22","wed",-0.001372,0.192928,-9.64801405186646,FALSE
"1983-06-23","thur",-0.003136,-0.017316,-9.7365920342901,FALSE
"1983-06-24","fri",-8.1e-05,-0.118632,-9.84194043869927,FALSE
"1983-06-27","mon",-0.00989,-0.271377,-9.7613253626264,FALSE
"1983-06-28","tues",-0.016599,-0.095346,-9.44065532644231,FALSE
"1983-06-29","wed",0.003805,-0.108427,-9.52596413623101,FALSE
"1983-06-30","thur",0.006667,-0.173425,-9.56579819975852,FALSE
"1983-07-01","fri",0.002697,-0.355054,-9.65969357654478,FALSE
"1983-07-05","tues",-0.013748,-0.319064,-9.48050608879095,FALSE
"1983-07-06","wed",0.009979,-0.07648,-9.45049873266459,FALSE
"1983-07-07","thur",-0.0084,0.048756,-9.46084766893237,FALSE
"1983-07-08","fri",-0.002655,-0.328636,-9.55619322936618,FALSE
"1983-07-11","mon",0.006778,-0.401617,-9.59190566948332,FALSE
"1983-07-12","tues",-0.014019,-0.268875,-9.41978283828848,FALSE
"1983-07-13","wed",-0.000584,-0.286528,-9.52467584477349,FALSE
"1983-07-14","thur",0.00542,-0.09439,-9.58630779621535,FALSE
"1983-07-15","fri",-0.010031,-0.371252,-9.54082000019604,FALSE
"1983-07-18","mon",-0.002023,-0.27808,-9.63987022732343,FALSE
"1983-07-19","tues",0.006049,-0.204083,-9.68462708052474,FALSE
"1983-07-20","wed",0.025354,0.185715,-9.02558095584421,FALSE
"1983-07-21","thur",0.001229,0.1132,-9.12954779168126,FALSE
"1983-07-22","fri",0.001463,-0.273326,-9.23271666430883,FALSE
"1983-07-25","mon",0.00138,-0.199898,-9.33591606668463,FALSE
"1983-07-26","tues",0.008738,0.01748,-9.34943877454258,FALSE
"1983-07-27","wed",-0.010687,0.101339,-9.31867118348722,FALSE
"1983-07-28","thur",-0.011542,-0.133396,-9.27135763336545,FALSE
"1983-07-29","fri",-0.014183,0.059826,-9.16356175341827,FALSE
"1983-08-01","mon",-0.004186,-0.157333,-9.25050872599927,FALSE
"1983-08-02","tues",-0.005214,-0.190351,-9.32491296661772,FALSE
"1983-08-03","wed",0.008232,-0.114782,-9.3492134345221,FALSE
"1983-08-04","thur",-0.012374,0.109571,-9.27604212941084,FALSE
"1983-08-05","fri",0.000169,-0.28792,-9.38136869803059,FALSE
"1983-08-08","mon",-0.017244,-0.234014,-9.15596488243598,FALSE
"1983-08-09","tues",0.00447,-0.104247,-9.24052095848551,FALSE
"1983-08-10","wed",0.006578,-0.086273,-9.29752158156837,FALSE
"1983-08-11","thur",-0.001353,-0.245717,-9.4006653912021,FALSE
"1983-08-12","fri",0.007161,-0.230609,-9.43937448865477,FALSE
"1983-08-15","mon",0.00898,-0.078128,-9.43797273293884,FALSE
"1983-08-16","tues",-0.002559,-0.222639,-9.5342403319117,FALSE
"1983-08-17","wed",0.013392,-0.021666,-9.39625810727576,FALSE
"1983-08-18","thur",-0.011688,-0.088715,-9.33372094465304,FALSE
"1983-08-19","fri",0.00145,-0.420815,-9.43644317255258,FALSE
"1983-08-22","mon",0.007458,-0.160717,-9.46717282516385,FALSE
"1983-08-23","tues",-0.008564,-0.290308,-9.47236340466986,FALSE
"1983-08-24","wed",-0.007269,-0.212968,-9.50419304347568,FALSE
"1983-08-25","thur",0.000684,-0.240607,-9.60885702659759,FALSE
"1983-08-26","fri",0.005898,-0.367494,-9.65824018056608,FALSE
"1983-08-29","mon",0.00171,-0.515582,-9.75852974079512,FALSE
"1983-08-30","tues",0.001615,-0.352379,-9.8588892094044,FALSE
"1983-08-31","wed",0.016682,-0.091809,-9.4995954142299,FALSE
"1983-09-01","thur",-0.007718,-0.154202,-9.52026246375219,FALSE
"1983-09-02","fri",0.007134,-0.398503,-9.5513589475526,FALSE
"1983-09-06","tues",0.018964,-0.008509,-9.21075805919535,FALSE
"1983-09-07","wed",0.004342,0.065887,-9.29538031170771,FALSE
"1983-09-08","thur",0.00163,-0.105456,-9.39753044076547,FALSE
"1983-09-09","fri",-0.005149,-0.119534,-9.46798388673731,FALSE
"1983-09-12","mon",-0.008644,0.262186,-9.47131495250186,FALSE
"1983-09-13","tues",-0.00406,-0.166414,-9.55317623357715,FALSE
"1983-09-14","wed",0.004385,-0.170915,-9.62887309060906,FALSE
"1983-09-15","thur",-0.011806,-0.209644,-9.52286665517542,FALSE
"1983-09-16","fri",0.008743,-0.136469,-9.51838638923334,FALSE
"1983-09-19","mon",0.006692,-0.006207,-9.5582301614946,FALSE
"1983-09-20","tues",0.012283,0.178888,-9.45058926403676,FALSE
"1983-09-21","wed",-0.004734,0.059964,-9.52477444276491,FALSE
"1983-09-22","thur",0.01138,0.120949,-9.45025362705247,FALSE
"1983-09-23","fri",-0.001536,0.080687,-9.55228772975607,FALSE
"1983-09-26","mon",0.004117,0.007225,-9.63148176345937,FALSE
"1983-09-27","tues",-0.010204,-0.049792,-9.57447507082877,FALSE
"1983-09-28","wed",-0.004819,-0.111619,-9.643365029664,FALSE
"1983-09-29","thur",-0.001475,-0.137493,-9.74500745816364,FALSE
"1983-09-30","fri",-0.005669,-0.173131,-9.79121084893933,FALSE
"1983-10-03","mon",-0.001485,-0.091877,-9.89220009623179,FALSE
"1983-10-04","tues",0.004368,0.182084,-9.9564938922958,FALSE
"1983-10-05","wed",0.010865,0.180546,-9.81764330637879,FALSE
"1983-10-06","thur",0.014768,0.327555,-9.55504256194894,FALSE
"1983-10-07","fri",0.002637,0.193088,-9.64955737054603,FALSE
"1983-10-10","mon",0.009778,-0.237725,-9.60235430414858,FALSE
"1983-10-11","tues",-0.015304,-0.066165,-9.38193221854367,FALSE
"1983-10-12","wed",-0.004349,-0.115874,-9.46265092479587,FALSE
"1983-10-13","thur",0.001372,-0.223246,-9.56532146557544,FALSE
"1983-10-14","fri",0.001695,-0.162673,-9.666139129815,FALSE
"1983-10-17","mon",-0.004617,-0.074166,-9.73482164448155,FALSE
"1983-10-18","tues",-0.005493,0.085634,-9.78507786882022,FALSE
"1983-10-19","wed",-0.003251,0.25072,-9.8697868543635,FALSE
"1983-10-20","thur",0.003819,0.024073,-9.94429746379605,FALSE
"1983-10-21","fri",-0.002112,0.087098,-10.039389065965,FALSE
"1983-10-24","mon",8e-05,0.017812,-10.1447332128477,FALSE
"1983-10-25","tues",0.002766,-0.016174,-10.2286776722577,FALSE
"1983-10-26","wed",-0.006922,-0.051225,-10.1965287595311,FALSE
"1983-10-27","thur",-0.001392,-0.0497,-10.2961349594808,FALSE
"1983-10-28","fri",-0.01508,-0.027261,-9.84280834397428,FALSE
"1983-10-31","mon",0.001405,-0.050958,-9.94404978912973,FALSE
"1983-11-01","tues",0.003316,-0.000635,-10.0242757993194,FALSE
"1983-11-02","wed",0.006511,0.119224,-10.0286109629461,FALSE
"1983-11-03","thur",-0.008253,0.011241,-9.97564026821946,FALSE
"1983-11-04","fri",-0.00723,-0.148124,-9.96335200085766,FALSE
"1983-11-07","mon",-0.002836,-0.184143,-10.049916620885,FALSE
"1983-11-08","tues",8.2e-05,-0.246808,-10.1552595140408,FALSE
"1983-11-09","wed",0.014366,0.000854,-9.79692024534421,FALSE
"1983-11-10","thur",0.002714,0.06898,-9.88767070103879,FALSE
"1983-11-11","fri",0.011528,-0.104431,-9.73784193622206,FALSE
"1983-11-14","mon",0.003091,0.054062,-9.82537495247634,FALSE
"1983-11-15","tues",-0.004876,-0.054868,-9.88302690648766,FALSE
"1983-11-16","wed",0.002681,0.012703,-9.97286206826855,FALSE
"1983-11-17","thur",0.002674,-0.018601,-10.0613402095664,FALSE
"1983-11-18","fri",-0.002913,0.070584,-10.1448541393588,FALSE
"1983-11-21","mon",0.014112,0.170217,-9.80335700937336,FALSE
"1983-11-22","tues",0.00551,0.348772,-9.84947561700461,FALSE
"1983-11-23","wed",-0.000157,0.260158,-9.9547842153504,FALSE
"1983-11-25","fri",0.001434,-0.361727,-10.0553488882459,FALSE
"1983-11-28","mon",-0.005983,-0.056741,-10.0721580701962,FALSE
"1983-11-29","tues",0.013594,0.189642,-9.78134886098075,FALSE
"1983-11-30","wed",-0.008723,0.361419,-9.74723861844196,FALSE
"1983-12-01","thur",-0.000721,0.237387,-9.85161091832434,FALSE
"1983-12-02","fri",-0.007763,0.104962,-9.83728529118218,FALSE
"1983-12-05","mon",0.004172,0.042954,-9.90707919476805,FALSE
"1983-12-06","tues",-0.000961,0.055571,-10.0103834685402,FALSE
"1983-12-07","wed",0.003515,0.215379,-10.0856410434539,FALSE
"1983-12-08","thur",-0.009378,0.122643,-9.9803366319402,FALSE
"1983-12-09","fri",-0.001451,0.142387,-10.0806556114413,FALSE
"1983-12-12","mon",0.001213,-0.093893,-10.1821171228049,FALSE
"1983-12-13","tues",-0.004528,0.093056,-10.2290099579711,FALSE
"1983-12-14","wed",-0.007385,0.001927,-10.179244216183,FALSE
"1983-12-15","thur",-0.007941,0.352822,-10.1151900529894,FALSE
"1983-12-16","fri",0.004341,-0.051327,-10.1701058325107,FALSE
"1983-12-19","mon",0.001962,-0.125575,-10.2643561346391,FALSE
"1983-12-20","tues",-0.002123,-0.015897,-10.3554450766601,FALSE
"1983-12-21","wed",0.010421,0.235932,-10.1392990039521,FALSE
"1983-12-22","thur",-0.001052,0.215101,-10.2415488109841,FALSE
"1983-12-23","fri",-0.002516,-0.309478,-10.3273788856169,FALSE
"1983-12-27","tues",0.010508,-0.287631,-10.1143399505047,FALSE
"1983-12-28","wed",-0.000404,0.005173,-10.2192536485836,FALSE
"1983-12-29","thur",-0.002417,0.01408,-10.3069624424431,FALSE
"1983-12-30","fri",-0.001207,-0.170781,-10.4074888484213,FALSE
"1984-01-03","tues",-0.004699,-0.189398,-10.4347679562036,FALSE
"1984-01-04","wed",0.012935,0.265821,-10.0499969679938,FALSE
"1984-01-05","thur",0.01034,0.603933,-9.91235131991325,FALSE
"1984-01-06","fri",0.003426,0.447324,-9.99174232039772,FALSE
"1984-01-09","mon",-0.000326,0.193166,-10.0968441722925,FALSE
"1984-01-10","tues",-0.006036,0.213948,-10.1085070905209,FALSE
"1984-01-11","wed",-0.000908,0.10763,-10.2116224316049,FALSE
"1984-01-12","thur",0.001557,0.110944,-10.3096808256921,FALSE
"1984-01-13","fri",-0.007225,0.132139,-10.2545053852879,FALSE
"1984-01-16","mon",-0.001978,0.0476,-10.3475889206236,FALSE
"1984-01-17","tues",0.003048,0.034516,-10.4212609227602,FALSE
"1984-01-18","wed",-0.001645,0.192069,-10.5165784870526,FALSE
"1984-01-19","thur",-0.002643,0.085295,-10.5936926652252,FALSE
"1984-01-20","fri",-0.005473,0.029133,-10.5744165941261,FALSE
"1984-01-23","mon",-0.011711,-0.102346,-10.2121527728243,FALSE
"1984-01-24","tues",-0.001262,0.123988,-10.3127028839493,FALSE
"1984-01-25","wed",-0.008882,0.216566,-10.1838326068539,FALSE
"1984-01-26","thur",-0.001787,0.190075,-10.2798393945324,FALSE
"1984-01-27","fri",0.000252,0.119972,-10.3849942086438,FALSE
"1984-01-30","mon",-0.006918,0.113634,-10.3315216347519,FALSE
"1984-01-31","tues",-0.00077,0.206276,-10.4348639033552,FALSE
"1984-02-01","wed",-0.006799,0.121809,-10.3791780413588,FALSE
"1984-02-02","thur",0.001294,0.161638,-10.4785669379875,FALSE
"1984-02-03","fri",-0.013978,0.138222,-10.0119831998094,FALSE
"1984-02-06","mon",-0.019163,0.134899,-9.47048095066652,FALSE
"1984-02-07","tues",0.005249,0.118114,-9.53690257558588,FALSE
"1984-02-08","wed",-0.020704,0.011194,-9.13529783666269,FALSE
"1984-02-09","thur",-0.003084,0.287294,-9.23090538981819,FALSE
"1984-02-10","fri",0.006882,-0.040196,-9.28394783863445,FALSE
"1984-02-13","mon",-0.009148,-0.199811,-9.29391341228053,FALSE
"1984-02-14","tues",0.01185,-0.04156,-9.24259324898038,FALSE
"1984-02-15","wed",-0.004418,-0.008186,-9.32580689282602,FALSE
"1984-02-16","thur",-0.003259,-0.155937,-9.41800927565223,FALSE
"1984-02-17","fri",-0.00527,-0.219944,-9.48609848490402,FALSE
"1984-02-21","tues",-0.00833,-0.282452,-9.49472016961097,FALSE
"1984-02-22","wed",-0.004513,-0.058087,-9.57045293203825,FALSE
"1984-02-23","thur",0.00037,0.046003,-9.67559513495772,FALSE
"1984-02-24","fri",0.0265,0.067482,-8.97333809792858,FALSE
"1984-02-27","mon",0.012674,0.033861,-8.94696123804757,FALSE
"1984-02-28","tues",-0.019529,-0.049973,-8.77042617323027,FALSE
"1984-02-29","wed",-0.002171,-0.027008,-8.87241775908788,FALSE
"1984-03-01","thur",0.004157,-0.150214,-8.96417506659322,FALSE
"1984-03-02","fri",0.010331,0.123678,-8.98087683391715,FALSE
"1984-03-05","mon",-0.005375,-0.137304,-9.0610371363312,FALSE
"1984-03-06","tues",-0.010933,0.036886,-9.05808462926589,FALSE
"1984-03-07","wed",-0.007752,0.088304,-9.1076872179166,FALSE
"1984-03-08","thur",0.003021,-0.005372,-9.20393890515568,FALSE
"1984-03-09","fri",-0.006411,-0.073786,-9.26492803420792,FALSE
"1984-03-12","mon",0.013594,0.053559,-9.17401615731978,FALSE
"1984-03-13","tues",0.00812,0.227736,-9.21110936757752,FALSE
"1984-03-14","wed",0.001081,-0.035896,-9.3151710280344,FALSE
"1984-03-15","thur",0.001166,-0.025843,-9.41885630544392,FALSE
"1984-03-16","fri",0.014423,0.339005,-9.27365681349067,FALSE
"1984-03-19","mon",-0.01102,-0.231499,-9.24470182249257,FALSE
"1984-03-20","tues",0.003741,0.043669,-9.33409921475474,FALSE
"1984-03-21","wed",-0.004193,0.038559,-9.41758953596958,FALSE
"1984-03-22","thur",-0.012868,0.04066,-9.31890445803486,FALSE
"1984-03-23","fri",-9e-04,-0.021253,-9.42326184718509,FALSE
"1984-03-26","mon",-0.001638,-0.168967,-9.52494098589421,FALSE
"1984-03-27","tues",0.001179,-0.0874,-9.62818853461168,FALSE
"1984-03-28","wed",0.017442,0.233724,-9.31922174525191,FALSE
"1984-03-29","thur",-0.0033,0.004245,-9.41117964831396,FALSE
"1984-03-30","fri",-0.005018,-0.313308,-9.48291198462297,FALSE
"1984-04-02","mon",-0.010121,0.022014,-9.44897225057712,FALSE
"1984-04-03","tues",-0.003823,0.041475,-9.53392751905742,FALSE
"1984-04-04","wed",-0.000174,0.104581,-9.63924152124139,FALSE
"1984-04-05","thur",-0.015805,0.201196,-9.38959647208718,FALSE
"1984-04-06","fri",0.001476,0.042846,-9.49206502514176,FALSE
"1984-04-09","mon",0.001483,-0.164373,-9.59419316772699,FALSE
"1984-04-10","tues",0.003873,-0.067303,-9.67538368396205,FALSE
"1984-04-11","wed",-0.00646,-0.032163,-9.70951414300173,FALSE
"1984-04-12","thur",0.022876,0.125924,-9.14302757769556,FALSE
"1984-04-13","fri",-0.006076,0.151013,-9.21075035600815,FALSE
"1984-04-16","mon",0.008786,-0.133524,-9.23378148052454,FALSE
"1984-04-17","tues",0.003691,0.135638,-9.32376823020066,FALSE
"1984-04-18","wed",-0.006945,0.011726,-9.37083100691363,FALSE
"1984-04-19","thur",0.001357,-0.109304,-9.47379354909392,FALSE
"1984-04-23","mon",-0.007436,-0.125387,-9.50222566559863,FALSE
"1984-04-24","tues",0.01159,0.022713,-9.42540080489093,FALSE
